,Disease_ID,Disease_Name,Target_ID,Target_Symbol,score,evidenceCount,id
100412,Orphanet_169150,Immunodeficiency due to a late component of complements deficiency,ENSG00000113600,C9,0.7119216607666369,28.0,735
100487,Orphanet_169150,Immunodeficiency due to a late component of complements deficiency,ENSG00000157131,C8A,0.6105094752590126,9.0,731
100670,Orphanet_169355,Immunodeficiency syndrome with autoimmunity,ENSG00000100385,IL2RB,0.6438705244774955,16.0,3560
101188,Orphanet_169446,Autosomal recessive hyper-IgE syndrome,ENSG00000105397,TYK2,0.6032956036421794,9.0,7297
101200,Orphanet_169446,Autosomal recessive hyper-IgE syndrome,ENSG00000107099,DOCK8,0.6981935161926256,13.0,81704
101323,Orphanet_169446,Autosomal recessive hyper-IgE syndrome,ENSG00000134352,IL6ST,0.6180801434429659,13.0,3572
101744,Orphanet_100031,Hypoplastic amelogenesis imperfecta,ENSG00000132464,ENAM,0.6734379530928991,55.0,10117
101761,Orphanet_100031,Hypoplastic amelogenesis imperfecta,ENSG00000142513,ACP4,0.7448846727415065,20.0,93650
101807,Orphanet_100031,Hypoplastic amelogenesis imperfecta,ENSG00000196878,LAMB3,0.7334007233411888,55.0,3914
101903,Orphanet_100032,Hypocalcified amelogenesis imperfecta,ENSG00000180921,FAM83H,0.6185329512431468,5.0,286077
101949,Orphanet_100033,Hypomaturation amelogenesis imperfecta,ENSG00000119714,GPR68,0.6166850519697232,7.0,8111
101954,Orphanet_100033,Hypomaturation amelogenesis imperfecta,ENSG00000125363,AMELX,0.7123554891644378,86.0,265
101968,Orphanet_100033,Hypomaturation amelogenesis imperfecta,ENSG00000137674,MMP20,0.7006328196136032,74.0,9313
101973,Orphanet_100033,Hypomaturation amelogenesis imperfecta,ENSG00000140090,SLC24A4,0.6710395176055476,16.0,123041
101997,Orphanet_100033,Hypomaturation amelogenesis imperfecta,ENSG00000166415,WDR72,0.7182682972105799,157.0,256764
101999,Orphanet_100033,Hypomaturation amelogenesis imperfecta,ENSG00000167749,KLK4,0.6520276495000237,16.0,9622
102035,Orphanet_100044,Autosomal dominant intermediate Charcot-Marie-Tooth disease type B,ENSG00000079805,DNM2,0.7752107764998403,18.0,1785
102172,Orphanet_100046,Autosomal dominant intermediate Charcot-Marie-Tooth disease type D,ENSG00000158887,MPZ,0.7356186653633244,54.0,4359
102345,Orphanet_100984,Autosomal dominant spastic paraplegia type 3,ENSG00000198513,ATL1,0.8022301230379365,299.0,51062
102350,Orphanet_100985,Autosomal dominant spastic paraplegia type 4,ENSG00000021574,SPAST,0.8656001530840198,709.0,6683
102391,Orphanet_100986,Autosomal recessive spastic paraplegia type 5A,ENSG00000172817,CYP7B1,0.8186667695831588,87.0,9420
102464,Orphanet_100988,Autosomal dominant spastic paraplegia type 6,ENSG00000170113,NIPA1,0.7457463069536054,222.0,123606
102515,Orphanet_100989,Autosomal dominant spastic paraplegia type 8,ENSG00000164961,WASHC5,0.78976671349687,277.0,9897
102540,Orphanet_100991,Autosomal dominant spastic paraplegia type 10,ENSG00000155980,KIF5A,0.797417910112918,138.0,3798
102572,Orphanet_100993,Autosomal dominant spastic paraplegia type 12,ENSG00000125744,RTN2,0.6921170289089278,30.0,6253
102600,Orphanet_100994,Autosomal dominant spastic paraplegia type 13,ENSG00000144381,HSPD1,0.7395708031440986,54.0,3329
102604,Orphanet_100996,Autosomal recessive spastic paraplegia type 15,ENSG00000072121,ZFYVE26,0.7891081381454988,439.0,23503
102653,Orphanet_100998,Autosomal dominant spastic paraplegia type 17,ENSG00000168000,BSCL2,0.7069237158924107,84.0,26580
102771,Orphanet_101,Dentatorubral pallidoluysian atrophy,ENSG00000111676,ATN1,0.6122315767990127,66.0,1822
103001,Orphanet_101006,Autosomal recessive spastic paraplegia type 26,ENSG00000135454,B4GALNT1,0.774747398739679,24.0,2583
103082,Orphanet_101008,Autosomal recessive spastic paraplegia type 28,ENSG00000100523,DDHD1,0.7485479084104683,192.0,80821
103094,Orphanet_101010,Autosomal recessive spastic paraplegia type 30,ENSG00000130294,KIF1A,0.7959213656329097,1678.0,547
103095,Orphanet_101011,Autosomal dominant spastic paraplegia type 31,ENSG00000068615,REEP1,0.7952940689656594,236.0,65055
103122,Orphanet_101016,Romano-Ward syndrome,ENSG00000053918,KCNQ1,0.8478550557673312,674.0,3784
103124,Orphanet_101016,Romano-Ward syndrome,ENSG00000055118,KCNH2,0.8544214229305538,637.0,3757
103162,Orphanet_101016,Romano-Ward syndrome,ENSG00000101400,SNTA1,0.6296989989848398,145.0,6640
103314,Orphanet_101016,Romano-Ward syndrome,ENSG00000143933,CALM2,0.6288788440625077,66.0,805
103320,Orphanet_101016,Romano-Ward syndrome,ENSG00000145362,ANK2,0.741887375278835,505.0,287
103355,Orphanet_101016,Romano-Ward syndrome,ENSG00000159197,KCNE2,0.7365412674083914,116.0,9992
103358,Orphanet_101016,Romano-Ward syndrome,ENSG00000160014,CALM3,0.6034885548588925,65.0,808
103435,Orphanet_101016,Romano-Ward syndrome,ENSG00000177098,SCN4B,0.6475530440168722,174.0,6330
103449,Orphanet_101016,Romano-Ward syndrome,ENSG00000180509,KCNE1,0.7851196648140845,238.0,3753
103453,Orphanet_101016,Romano-Ward syndrome,ENSG00000182533,CAV3,0.7361271347946287,71.0,859
103458,Orphanet_101016,Romano-Ward syndrome,ENSG00000183873,SCN5A,0.8353521839690862,796.0,6331
103484,Orphanet_101016,Romano-Ward syndrome,ENSG00000198668,CALM1,0.630707012881593,52.0,801
103522,Orphanet_101049,Familial hypocalciuric hypercalcemia type 2,ENSG00000088256,GNA11,0.660642918383823,10.0,2767
103551,Orphanet_101050,Familial hypocalciuric hypercalcemia type 3,ENSG00000042753,AP2S1,0.6615980358837846,15.0,1175
103652,Orphanet_101075,X-linked Charcot-Marie-Tooth disease type 1,ENSG00000169562,GJB1,0.8446891184822408,189.0,2705
103796,Orphanet_101078,X-linked Charcot-Marie-Tooth disease type 4,ENSG00000156709,AIFM1,0.751651079295706,33.0,9131
103969,Orphanet_101088,X-linked hyper-IgM syndrome,ENSG00000102245,CD40LG,0.8229614044680507,153.0,959
104667,Orphanet_101097,Autosomal recessive Charcot-Marie-Tooth disease with hoarseness,ENSG00000104381,GDAP1,0.8235532650760359,124.0,54332
104882,Orphanet_101150,Autosomal recessive dopa-responsive dystonia,ENSG00000180176,TH,0.8008414245440605,710.0,7054
105061,Orphanet_101992,Immunodeficiency due to a complement cascade protein anomaly,ENSG00000000971,CFH,0.6511246985190833,8.0,3075
105588,Orphanet_1065,Aniridia - cerebellar ataxia - intellectual disability,ENSG00000150995,ITPR1,0.7844147722516853,80.0,3708
106070,Orphanet_107,BOR syndrome,ENSG00000104313,EYA1,0.8335153866793482,159.0,2138
106118,Orphanet_107,BOR syndrome,ENSG00000177045,SIX5,0.7778656340022237,54.0,147912
106139,Orphanet_1071,Ankyloblepharon - ectodermal defects - cleft lip/palate,ENSG00000073282,TP63,0.8318741695816375,95.0,8626
106958,Orphanet_1135,Arrhinia - choanal atresia - microphthalmia,ENSG00000101596,SMCHD1,0.762012884307076,61.0,23347
106998,Orphanet_1143,Neurogenic arthrogryposis multiplex congenita,ENSG00000153902,LGI4,0.6961350926965827,28.0,163175
107028,Orphanet_1145,X-linked distal arthrogryposis multiplex congenita,ENSG00000130985,UBA1,0.7225905239711858,330.0,7317
107048,Orphanet_1154,Arthrogryposis with oculomotor limitation and electroretinal anomalies,ENSG00000154864,PIEZO2,0.7661527255638682,61.0,63895
107093,Orphanet_1168,Ataxia - oculomotor apraxia type 1,ENSG00000137074,APTX,0.7878022463821363,112.0,54840
107243,Orphanet_1170,Autosomal recessive cerebelloparenchymal disorder type 3,ENSG00000165688,PMPCA,0.7506784769263379,27.0,23203
107294,Orphanet_1171,Cerebellar ataxia - areflexia - pes cavus - optic atrophy - sensorineural hearing loss,ENSG00000105409,ATP1A3,0.7504537659254882,116.0,478
107305,Orphanet_1173,Cerebellar ataxia - hypogonadism,ENSG00000011275,RNF216,0.7465510230989675,40.0,54476
107545,Orphanet_1180,Ataxia - hypogonadism - choroidal dystrophy,ENSG00000032444,PNPLA6,0.781883681233896,49.0,10908
107669,Orphanet_1194,Mitochondrial encephalo-cardio-myopathy due to TMEM70 deficiency,ENSG00000175606,TMEM70,0.7539469961668017,15.0,54968
107685,Orphanet_1195,Congenital atransferrinemia,ENSG00000091513,TF,0.6430147749575702,8.0,7018
107770,Orphanet_1200,Choanal atresia-deafness-cardiac defects-dysmorphism syndrome,ENSG00000068654,POLR1A,0.7325206467113979,26.0,25885
107795,Orphanet_1200,Choanal atresia-deafness-cardiac defects-dysmorphism syndrome,ENSG00000141759,TXNL4A,0.7478254419454986,22.0,10907
107858,Orphanet_122,Birt-Hogg-Dubé syndrome,ENSG00000154803,FLCN,0.7733290243236198,1401.0,201163
107883,Orphanet_1229,Congenital intrauterine infection-like syndrome,ENSG00000184979,USP18,0.6961960512623069,9.0,11274
107885,Orphanet_1229,Congenital intrauterine infection-like syndrome,ENSG00000197822,OCLN,0.7215181383141195,22.0,100506658
107890,Orphanet_123,Björnstad syndrome,ENSG00000074582,BCS1L,0.7599375791692335,51.0,617
108209,Orphanet_124,Blackfan-Diamond anemia,ENSG00000102145,GATA1,0.7113166562454117,239.0,2623
108246,Orphanet_124,Blackfan-Diamond anemia,ENSG00000105372,RPS19,0.8247377660807823,233.0,6223
108427,Orphanet_124,Blackfan-Diamond anemia,ENSG00000122406,RPL5,0.8123857327122712,237.0,6125
108449,Orphanet_124,Blackfan-Diamond anemia,ENSG00000124614,RPS10,0.7862507061183339,112.0,6204
108515,Orphanet_124,Blackfan-Diamond anemia,ENSG00000131469,RPL27,0.6359071967883013,8.0,6155
108619,Orphanet_124,Blackfan-Diamond anemia,ENSG00000138326,RPS24,0.7898375238592564,115.0,6229
108657,Orphanet_124,Blackfan-Diamond anemia,ENSG00000142676,RPL11,0.7900836570926504,139.0,6135
108835,Orphanet_124,Blackfan-Diamond anemia,ENSG00000161970,RPL26,0.6623200393514969,33.0,6154
109002,Orphanet_124,Blackfan-Diamond anemia,ENSG00000171863,RPS7,0.7797299887153317,111.0,6201
109039,Orphanet_124,Blackfan-Diamond anemia,ENSG00000174748,RPL15,0.6480952331750932,11.0,6138
109096,Orphanet_124,Blackfan-Diamond anemia,ENSG00000182774,RPS17,0.7606688381130793,28.0,6218
109098,Orphanet_124,Blackfan-Diamond anemia,ENSG00000182899,RPL35A,0.7835489481572763,90.0,6165
109211,Orphanet_124,Blackfan-Diamond anemia,ENSG00000197728,RPS26,0.8124450124532243,103.0,6231
109255,Orphanet_124,Blackfan-Diamond anemia,ENSG00000213741,RPS29,0.7231160653689706,13.0,6235
109270,Orphanet_124,Blackfan-Diamond anemia,ENSG00000233927,RPS28,0.665930098924611,12.0,6234
109389,Orphanet_1243,Best vitelliform macular dystrophy,ENSG00000167995,BEST1,0.8433234449947777,259.0,7439
109623,Orphanet_126,Blepharophimosis - epicanthus inversus - ptosis,ENSG00000183770,FOXL2,0.7815136099223186,150.0,668
109635,Orphanet_1275,Brachydactyly - elbow wrist dysplasia,ENSG00000069011,PITX1,0.6379730414189506,18.0,5307
109735,Orphanet_1276,Brachydactyly - arterial hypertension,ENSG00000172572,PDE3A,0.7236195230514374,21.0,5139
109822,Orphanet_1297,Branchio-oculo-facial syndrome,ENSG00000137203,TFAP2A,0.6621343132525266,26.0,7020
109838,Orphanet_1299,Branchio-skeleto-genital syndrome,ENSG00000140937,CDH11,0.6107490161798237,14.0,1009
109888,Orphanet_13,6-pyruvoyl-tetrahydropterin synthase deficiency,ENSG00000150787,PTS,0.8451712236611677,195.0,5805
110148,Orphanet_1331,Familial prostate cancer,ENSG00000139618,BRCA2,0.6712448399328025,200.0,675
110272,Orphanet_1331,Familial prostate cancer,ENSG00000169083,AR,0.6072332764953335,32.0,367
110290,Orphanet_1331,Familial prostate cancer,ENSG00000171862,PTEN,0.6289705882860629,43.0,5728
110328,Orphanet_1331,Familial prostate cancer,ENSG00000183765,CHEK2,0.6783411796134191,74.0,11200
110724,Orphanet_1334,Chronic mucocutaneous candidosis,ENSG00000115415,STAT1,0.8115240013729202,337.0,6772
111054,Orphanet_1334,Chronic mucocutaneous candidosis,ENSG00000163702,IL17RC,0.6931549031380347,388.0,84818
111194,Orphanet_1334,Chronic mucocutaneous candidosis,ENSG00000177663,IL17RA,0.6391180855456643,586.0,23765
111254,Orphanet_1334,Chronic mucocutaneous candidosis,ENSG00000187796,CARD9,0.7853322874019957,357.0,64170
111456,Orphanet_1338,Heart defect-tongue hamartoma-polysyndactyly syndrome,ENSG00000143951,WDPCP,0.657433333481706,80.0,51057
111793,Orphanet_135,CACH syndrome,ENSG00000070785,EIF2B3,0.698344137044208,63.0,8891
111795,Orphanet_135,CACH syndrome,ENSG00000111361,EIF2B1,0.690790575708927,62.0,1967
111796,Orphanet_135,CACH syndrome,ENSG00000115211,EIF2B4,0.7827613954444314,74.0,8890
111799,Orphanet_135,CACH syndrome,ENSG00000119718,EIF2B2,0.7669981235025297,59.0,8892
111803,Orphanet_135,CACH syndrome,ENSG00000145191,EIF2B5,0.7992718694195685,125.0,8893
111839,Orphanet_1358,Carey-Fineman-Ziter  syndrome,ENSG00000187616,MYMK,0.6506344450499872,21.0,389827
111841,Orphanet_136,CADASIL,ENSG00000074181,NOTCH3,0.8409882657185705,491.0,4854
111902,Orphanet_1369,Congenital cataract - hypertrophic cardiomyopathy - mitochondrial myopathy,ENSG00000151729,SLC25A4,0.7057948613770347,8.0,291
112698,Orphanet_137639,Leukoencephalopathy - ataxia - hypodontia - hypomyelination,ENSG00000108001,EBF3,0.711755243700265,66.0,253738
112708,Orphanet_137639,Leukoencephalopathy - ataxia - hypodontia - hypomyelination,ENSG00000148606,POLR3A,0.8333294734807195,241.0,11128
112761,Orphanet_137667,Capillary malformation - arteriovenous malformation,ENSG00000145715,RASA1,0.8080295849065063,607.0,5921
112782,Orphanet_137667,Capillary malformation - arteriovenous malformation,ENSG00000196411,EPHB4,0.829407146717615,95.0,2050
112791,Orphanet_137681,Hepatoencephalopathy due to combined oxidative phosphorylation deficiency type 1,ENSG00000168827,GFM1,0.8110011681241638,156.0,85476
115846,Orphanet_100,Ataxia-telangiectasia,ENSG00000149311,ATM,0.8758886939371356,11701.0,472
116195,Orphanet_100,Ataxia-telangiectasia,ENSG00000166323,C11orf65,0.6648117765415011,3707.0,160140
117164,MONDO_0100101,fetal akinesia deformation sequence 1,ENSG00000030304,MUSK,0.7006602090874888,354.0,4593
117231,MONDO_0100101,fetal akinesia deformation sequence 1,ENSG00000165917,RAPSN,0.6603907394819358,428.0,5913
117551,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000023228,NDUFS1,0.7472638848426169,139.0,4719
117553,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000101247,NDUFAF5,0.6882421913926613,46.0,79133
117555,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000103707,MTFMT,0.6819892361334395,13.0,123263
117556,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000110074,FOXRED1,0.7709399208496599,84.0,55572
117557,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000110717,NDUFS8,0.6860722203671451,45.0,4728
117561,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000115286,NDUFS7,0.6693040609380003,35.0,374291
117562,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000119013,NDUFB3,0.7173360189502719,12.0,4709
117563,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000123545,NDUFAF4,0.70316160877804,79.0,29078
117564,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000125356,NDUFA1,0.7229740450679835,16.0,4694
117566,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000130414,NDUFA10,0.6267027785702551,168.0,4705
117567,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000131495,NDUFA2,0.6256108962563447,16.0,4695
117569,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000137806,NDUFAF1,0.7130066782363373,53.0,51103
117572,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000145494,NDUFS6,0.6801393682369038,42.0,4726
117573,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000147123,NDUFB11,0.6192536319597819,8.0,54539
117576,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000151413,NUBPL,0.7707935877153049,129.0,80224
117577,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000156170,NDUFAF6,0.6568385823891576,24.0,137682
117578,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000158864,NDUFS2,0.744069144553182,74.0,4720
117579,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000164182,NDUFAF2,0.734692949087457,41.0,91942
117580,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000164258,NDUFS4,0.7587673217772776,53.0,4724
117582,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000166136,NDUFB8,0.6291768510580662,8.0,4714
117583,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000167792,NDUFV1,0.7801958572819814,106.0,4723
117585,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000171204,TMEM126B,0.6659449950226969,12.0,55863
117587,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000174886,NDUFA11,0.702492032867413,38.0,126328
117588,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000177646,ACAD9,0.6388906601953526,12.0,28976
117589,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000178057,NDUFAF3,0.7372079879211012,53.0,25915
117590,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000178127,NDUFV2,0.702651926901873,39.0,4729
117593,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000184752,NDUFA12,0.6226750635572512,11.0,55967
117594,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000184983,NDUFA6,0.6367468176883289,11.0,4700
117598,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000198763,MT-ND2,0.671146750000344,7.0,4536
117600,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000198840,MT-ND3,0.6881705220567579,10.0,4537
117601,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000198886,MT-ND4,0.6092934548760293,5.0,4538
117602,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000198888,MT-ND1,0.671146750000344,7.0,4535
117607,MONDO_0100133,mitochondrial complex I deficiency,ENSG00000213619,NDUFS3,0.7148594952060071,40.0,4722
118445,MONDO_0100150,RYR1-related myopathy,ENSG00000196218,RYR1,0.6116477223151809,12.0,6261
118497,MONDO_0100157,Imerslund-Grasbeck syndrome type 2,ENSG00000166126,AMN,0.7112407241139986,52.0,81693
118516,MONDO_0100164,permanent neonatal diabetes mellitus,ENSG00000006071,ABCC8,0.7086524090235998,159.0,6833
118522,MONDO_0100164,permanent neonatal diabetes mellitus,ENSG00000106633,GCK,0.6767399987225152,112.0,2645
118544,MONDO_0100164,permanent neonatal diabetes mellitus,ENSG00000254647,INS,0.6412518547985009,18.0,3630
118573,MONDO_0100184,GTP cyclohydrolase I deficiency,ENSG00000131979,GCH1,0.68712995867632,255.0,2643
118585,MONDO_0100186,GTP cyclohydrolase I deficiency with hyperphenylalaninemia,ENSG00000131979,GCH1,0.7869425206545339,28.0,2643
118637,MONDO_0100189,apolipoprotein A-I deficiency,ENSG00000118137,APOA1,0.6965530053176667,47.0,335
118777,MONDO_0100211,"growth hormone insensitivity with immune dysregulation 1, autosomal recessive",ENSG00000173757,STAT5B,0.7611962787498844,270.0,6777
118790,MONDO_0100213,IFAP syndrome with or without BRESHECK syndrome,ENSG00000012174,MBTPS2,0.770740563764252,22.0,51360
118798,MONDO_0100214,Rajab interstitial lung disease with brain calcifications,ENSG00000116120,FARSB,0.6086489947666129,10.0,10056
118799,MONDO_0100215,Rajab interstitial lung disease with brain calcifications 1,ENSG00000116120,FARSB,0.7748010666055596,21.0,10056
118804,MONDO_0100218,arthrogryposis multiplex congenita 5,ENSG00000136827,TOR1A,0.7461368993376033,17.0,1861
118857,MONDO_0100219,"growth hormone insensitivity syndrome with immune dysregulation 2, autosomal dominant",ENSG00000173757,STAT5B,0.6207107699669543,13.0,6777
118900,MONDO_0100225,collagen 6-related myopathy,ENSG00000142173,COL6A2,0.6054430056430644,211.0,1292
118903,MONDO_0100228,LAMA2-related muscular dystrophy,ENSG00000196569,LAMA2,0.6673490140760951,2376.0,3908
119127,MONDO_0100244,paroxysmal nocturnal hemoglobinuria,ENSG00000165195,PIGA,0.6463921534333785,200.0,5277
120309,MONDO_0100253,Roberts-SC phocomelia syndrome,ENSG00000171320,ESCO2,0.7317673612076094,115.0,157570
120400,MONDO_0100255,adenosine kinase deficiency,ENSG00000156110,ADK,0.7461633092194254,50.0,132
